order_id,product_id,customer_id,order_date,sales_amount,discount,quantity,profit
ORD73095,PROD0025,CUST0747,12/23/2023,335.14,0.11,9,35.71
ORD87671,PROD0091,CUST0337,01/01/2024,2072.76,0.02,6,425.7
ORD13760,PROD0060,CUST0868,05/01/2024,426.39,0.17,3,94.53
ORD23431,PROD0049,CUST0005,01/14/2024,2213.58,0.02,6,380.65
ORD52220,PROD0078,CUST0731,01/28/2024,1521.66,0.09,5,267.52
ORD57209,PROD0047,CUST0470,03/02/2024,815.49,0.14,4,60.77
ORD99957,PROD0100,CUST0801,08/22/2023,2075.99,0.24,6,298.27
ORD41180,PROD0102,CUST0177,10/30/2023,209.07,0.26,1,20.75
ORD85261,PROD0053,CUST0948,12/11/2023,231.8,0.01,1,45.28
ORD72540,PROD0016,CUST0294,03/25/2024,1948.91,0.19,6,195.94
ORD43648,PROD0118,CUST0361,01/24/2024,946.06,0.22,6,98.37
ORD45412,PROD0093,CUST0964,03/29/2024,344.76,0.22,1,45.42
ORD75934,PROD0019,CUST0188,01/19/2024,1926.05,0.02,4,97.03
ORD40283,PROD0024,CUST0745,02/12/2024,1257.45,0.16,4,206.35
ORD90804,PROD0007,CUST0110,09/28/2023,2221.42,0.12,7,280.88
ORD60340,PROD0029,CUST0207,05/24/2024,1238.52,0.01,3,194.84
ORD76083,PROD0081,CUST0320,06/12/2024,2602.12,0.12,8,464.24
ORD52458,PROD0105,CUST0013,10/15/2023,439.49,0.3,6,38.35
ORD19676,PROD0059,CUST0440,05/13/2024,106.7,0.22,5,15.99
ORD54396,PROD0003,CUST0418,09/20/2023,43.65,0.25,5,8.83
ORD69603,PROD0016,CUST0688,03/25/2024,2470.22,0.12,7,285.69
ORD38655,PROD0028,CUST0221,01/19/2024,962.93,0.13,9,135.21
ORD64313,PROD0005,CUST0451,01/04/2024,141.53,0.09,1,26.09
ORD92618,PROD0115,CUST0427,12/10/2023,92.3,0.03,5,10.33
ORD85343,PROD0039,CUST0635,01/10/2024,1121.79,0.15,5,255.17
ORD93140,PROD0113,CUST0090,09/27/2023,65.65,0.1,1,5.49
ORD89128,PROD0018,CUST0845,07/01/2023,1306.95,0.27,6,95.38
ORD34225,PROD0114,CUST0916,02/14/2024,520.94,0.3,5,95.55
ORD79453,PROD0059,CUST0246,11/26/2023,50.89,0.07,2,7.6
ORD18909,PROD0117,CUST0432,01/08/2024,2213.72,0.25,7,418.62
ORD40064,PROD0078,CUST0064,07/23/2023,1257.46,0.06,4,110.88
ORD19215,PROD0079,CUST0015,11/12/2023,1636.58,0.26,8,267.13
ORD83928,PROD0072,CUST0949,04/24/2024,3054.25,0.12,7,396.49
ORD13470,PROD0110,CUST0520,07/08/2023,369.7,0.05,2,75.96
ORD61926,PROD0060,CUST0351,03/31/2024,1232.93,0.2,9,134.04
ORD93966,PROD0049,CUST0145,04/09/2024,722.8,0.04,2,124.22
ORD35030,PROD0034,CUST0272,10/15/2023,699.43,0.27,2,93.04
ORD33665,PROD0006,CUST0109,04/27/2024,2926.7,0.24,9,655.64
ORD62967,PROD0096,CUST0888,02/23/2024,2930.99,0.05,7,242.66
ORD50621,PROD0052,CUST0790,04/20/2024,2092.58,0.03,5,453.91
ORD89284,PROD0032,CUST0077,05/20/2024,301.26,0.24,2,32.65
ORD19757,PROD0095,CUST0581,01/07/2024,885.66,0.07,4,135.62
ORD28899,PROD0120,CUST0958,03/05/2024,1441.38,0.05,4,330.17
ORD69704,PROD0099,CUST0931,04/06/2024,710.21,0.03,6,158.17
ORD12110,PROD0046,CUST0182,03/24/2024,1511.13,0.16,4,90.38
ORD35026,PROD0054,CUST0851,12/01/2023,1633.53,0.1,9,163.34
ORD79131,PROD0063,CUST0348,10/10/2023,807.42,0.22,7,121.64
ORD71374,PROD0007,CUST0745,06/04/2024,313.74,0.13,1,21.54
ORD73331,PROD0107,CUST0325,08/24/2023,152.95,0.1,1,16.14
ORD16629,PROD0034,CUST0905,08/22/2023,383.25,0.2,1,88.98
ORD83613,PROD0107,CUST0710,08/21/2023,781.77,0.08,5,178.4
ORD28608,PROD0031,CUST0675,01/09/2024,156.42,0.21,6,16.64
ORD10119,PROD0099,CUST0094,02/24/2024,854.21,0,7,125.9
ORD31531,PROD0049,CUST0515,01/31/2024,2891.21,0.04,8,552.87
ORD20722,PROD0113,CUST0180,04/18/2024,54.7,0.25,1,12.44
ORD42271,PROD0071,CUST0370,04/02/2024,1170.06,0.13,3,264.93
ORD35513,PROD0077,CUST0445,10/15/2023,1043.82,0.28,5,146.48
ORD13627,PROD0049,CUST0727,07/28/2023,2010.3,0.11,6,449.84
ORD82080,PROD0024,CUST0060,11/21/2023,2541.09,0.03,7,161.12
ORD67970,PROD0041,CUST0097,02/06/2024,994.24,0.07,4,123.65
ORD37809,PROD0111,CUST0108,09/16/2023,109.82,0.05,8,6.98
ORD18039,PROD0072,CUST0745,11/24/2023,3480.66,0.22,9,220.67
ORD69027,PROD0099,CUST0781,12/24/2023,109.83,0.1,1,25.55
ORD68987,PROD0084,CUST0391,10/21/2023,701.72,0.23,7,170.05
ORD23586,PROD0083,CUST0660,11/19/2023,992.71,0.24,3,191.8
ORD33720,PROD0043,CUST0783,06/09/2024,398.95,0.24,2,60.7
ORD87146,PROD0115,CUST0619,11/23/2023,105.05,0.08,6,16.24
ORD53674,PROD0102,CUST0481,02/27/2024,1200.75,0.15,5,87.57
ORD43309,PROD0065,CUST0218,07/23/2023,95.55,0.15,9,6.12
ORD84110,PROD0050,CUST0201,11/24/2023,199.85,0.18,9,18.32
ORD52379,PROD0052,CUST0381,03/10/2024,1449.71,0.16,4,337.65
ORD87846,PROD0026,CUST0097,02/25/2024,1288.18,0.11,7,178.06
ORD80841,PROD0035,CUST0031,04/18/2024,2389.48,0.28,8,582.7
ORD25242,PROD0114,CUST0054,01/03/2024,1272.58,0.05,9,296.22
ORD41561,PROD0098,CUST0728,09/25/2023,1416.49,0.14,4,274.64
ORD18774,PROD0080,CUST0223,01/17/2024,2397.81,0.21,7,175.21
ORD41478,PROD0043,CUST0918,08/17/2023,574.81,0.27,3,116.52
ORD43577,PROD0114,CUST0916,12/15/2023,948.11,0.09,7,194.86
ORD21125,PROD0054,CUST0194,10/16/2023,613.08,0.24,4,50.71
ORD46019,PROD0087,CUST0520,08/26/2023,479.3,0.08,3,24.09
ORD51050,PROD0096,CUST0375,04/18/2024,669.94,0.24,2,64.49
ORD41831,PROD0064,CUST0343,06/26/2024,341.19,0.15,3,52.49
ORD89966,PROD0100,CUST0602,11/06/2023,2262.64,0.29,7,414.49
ORD60195,PROD0080,CUST0872,08/09/2023,1972.88,0.09,5,104.36
ORD82277,PROD0085,CUST0604,11/16/2023,264.78,0.24,4,23.32
ORD62022,PROD0047,CUST0853,03/25/2024,1054.92,0.11,5,208.55
ORD99219,PROD0048,CUST0765,11/01/2023,1632.94,0.26,7,388.1
ORD37355,PROD0015,CUST0358,06/30/2024,3187.74,0.26,9,564.03
ORD78408,PROD0117,CUST0261,06/01/2024,2213.72,0.25,7,443.94
ORD73548,PROD0081,CUST0192,08/05/2023,3027.19,0.09,9,660.66
ORD89552,PROD0095,CUST0951,07/26/2023,1171.35,0.18,6,215.67
ORD97170,PROD0045,CUST0991,12/17/2023,1813.45,0.09,4,141.7
ORD49090,PROD0097,CUST0185,05/15/2024,11.14,0.11,1,2.73
ORD44531,PROD0022,CUST0591,07/20/2023,2694.28,0.15,7,375.27
ORD74811,PROD0025,CUST0463,10/09/2023,107.95,0.14,3,25.88
ORD32720,PROD0007,CUST0929,04/30/2024,2769.56,0.04,8,327.54
ORD80477,PROD0011,CUST0951,08/13/2023,146.06,0.09,5,22.16
ORD26685,PROD0029,CUST0984,11/09/2023,1668.04,0,4,310.97
ORD63178,PROD0091,CUST0736,07/05/2023,1674.42,0.05,5,262.53
ORD24136,PROD0100,CUST0120,01/22/2024,1365.78,0,3,223.38
ORD23294,PROD0009,CUST0751,04/08/2024,242.13,0.17,2,17.82
ORD35841,PROD0006,CUST0898,04/01/2024,2545.89,0.15,7,293.22
ORD42748,PROD0097,CUST0075,02/22/2024,55.59,0.26,6,7.6
ORD77197,PROD0052,CUST0199,07/27/2023,371.06,0.14,1,64.43
ORD21769,PROD0104,CUST0005,02/02/2024,1144.68,0.07,9,283.42
ORD53567,PROD0053,CUST0064,06/09/2024,667.3,0.05,3,81.49
ORD41939,PROD0031,CUST0995,09/05/2023,135.3,0.18,5,6.85
ORD66843,PROD0060,CUST0947,01/19/2024,924.7,0.1,6,175.13
ORD63205,PROD0046,CUST0470,10/14/2023,2878.34,0.2,8,553.44
ORD66234,PROD0018,CUST0085,11/05/2023,1754.53,0.02,6,295.11
ORD79703,PROD0116,CUST0142,03/16/2024,578.9,0.13,3,132.32
ORD63127,PROD0073,CUST0397,12/21/2023,195.08,0.19,6,38.91
ORD53141,PROD0046,CUST0582,08/21/2023,2185.74,0.19,6,447.19
ORD71275,PROD0013,CUST0732,07/04/2023,403.8,0,2,24.97
ORD16618,PROD0113,CUST0201,08/23/2023,630.2,0.04,9,120
ORD59735,PROD0111,CUST0633,07/23/2023,66.47,0.08,5,11.25
ORD63843,PROD0085,CUST0005,03/31/2024,579.21,0.05,7,40.95
ORD75367,PROD0066,CUST0093,06/14/2024,2021.18,0.28,8,438.51
ORD95710,PROD0104,CUST0437,10/16/2023,730.3,0.11,6,160.59
ORD94566,PROD0004,CUST0499,09/08/2023,1171,0.02,5,195.67
ORD56174,PROD0061,CUST0321,07/01/2023,1702.65,0.27,5,400.69
ORD51877,PROD0087,CUST0125,12/06/2023,380.32,0.27,3,33.51
ORD79904,PROD0120,CUST0974,11/12/2023,1615.86,0.29,6,128.29
ORD45265,PROD0111,CUST0154,01/07/2024,69.36,0.2,6,7.39
ORD48848,PROD0119,CUST0709,08/21/2023,290.91,0.01,3,24.62
ORD97775,PROD0116,CUST0196,03/15/2024,1304.18,0.16,7,205.58
ORD40115,PROD0062,CUST0719,10/07/2023,636.83,0.14,2,98.32
ORD25261,PROD0021,CUST0357,05/22/2024,1022.75,0.16,4,225.51
ORD32965,PROD0009,CUST0699,12/26/2023,980.18,0.16,8,86.39
ORD51898,PROD0024,CUST0820,02/05/2024,2814.28,0.06,8,566.87
ORD71600,PROD0100,CUST0268,05/12/2024,455.26,0,1,96.65
ORD57631,PROD0036,CUST0633,03/13/2024,748.43,0.07,2,101.85
ORD51529,PROD0109,CUST0012,07/18/2023,112.16,0.16,2,17.49
ORD54125,PROD0022,CUST0338,12/30/2023,2472.4,0.22,7,229.12
ORD93169,PROD0047,CUST0087,11/22/2023,1024.1,0.28,6,191.78
ORD52414,PROD0017,CUST0038,06/25/2024,112.26,0.18,1,15.59
ORD76707,PROD0117,CUST0593,04/01/2024,3301.6,0.13,9,332.67
ORD55796,PROD0025,CUST0062,06/06/2024,281.16,0.16,8,41.92
ORD32865,PROD0016,CUST0478,11/30/2023,1828.61,0.24,6,129.41
ORD33358,PROD0021,CUST0121,12/05/2023,1680.23,0.08,6,186.16
ORD78020,PROD0083,CUST0454,06/27/2024,1828.68,0.16,5,393.68
ORD18062,PROD0052,CUST0980,08/06/2023,1708.58,0.01,4,232.54
ORD86651,PROD0064,CUST0515,01/15/2024,341.19,0.15,3,55.85
ORD10191,PROD0012,CUST0719,03/11/2024,356.38,0.2,7,82.65
ORD16153,PROD0033,CUST0886,02/01/2024,174.44,0.11,7,37.4
ORD45241,PROD0035,CUST0889,06/14/2024,1908.26,0.08,5,459.29
ORD85719,PROD0027,CUST0614,12/23/2023,1248.97,0.01,3,182.39
ORD69819,PROD0005,CUST0057,03/14/2024,765.21,0.18,6,118.28
ORD98274,PROD0027,CUST0145,09/15/2023,2531.59,0.14,7,443.89
ORD26297,PROD0027,CUST0941,08/23/2023,2994.17,0.11,8,666.89
ORD49989,PROD0064,CUST0422,05/30/2024,99.01,0.26,1,19.63
ORD22383,PROD0006,CUST0897,01/25/2024,650.38,0.24,2,156.27
ORD96695,PROD0005,CUST0601,06/06/2024,1357.78,0.03,9,180.15
ORD11614,PROD0079,CUST0514,04/02/2024,984.16,0.11,4,124.82
ORD19279,PROD0006,CUST0205,08/22/2023,2695.64,0.1,7,385.28
ORD81674,PROD0025,CUST0020,07/22/2023,222.59,0.24,7,14.63
ORD66591,PROD0031,CUST0892,03/14/2024,30.03,0.09,1,4.75
ORD18035,PROD0085,CUST0709,07/03/2023,405.02,0.07,5,45.07
ORD76288,PROD0073,CUST0602,01/18/2024,241.64,0.14,7,54.81
ORD11856,PROD0032,CUST0643,04/30/2024,1345.78,0.03,7,278.37
ORD47846,PROD0106,CUST0230,11/03/2023,147.48,0.04,3,34.93
ORD60092,PROD0076,CUST0341,01/06/2024,3801.57,0.07,9,642.34
ORD71525,PROD0064,CUST0591,08/03/2023,618.16,0.23,6,70.26
ORD82015,PROD0068,CUST0226,07/22/2023,1593.36,0.02,6,381.79
ORD70724,PROD0040,CUST0536,07/15/2023,520.58,0.14,2,57.28
ORD55554,PROD0119,CUST0348,12/14/2023,581.82,0.01,6,37.82
ORD15092,PROD0051,CUST0282,09/13/2023,3350.37,0.17,9,754
ORD89194,PROD0077,CUST0113,08/12/2023,1501.94,0.26,7,330.01
ORD82752,PROD0026,CUST0862,12/08/2023,1128.96,0.09,6,256.32
ORD73024,PROD0071,CUST0938,08/13/2023,318.29,0.29,1,56.42
ORD20689,PROD0099,CUST0874,04/13/2024,549.14,0.25,6,126.46
ORD91548,PROD0063,CUST0755,11/08/2023,561.94,0.05,4,97.01
ORD89166,PROD0007,CUST0375,09/08/2023,2098.81,0.03,6,427.76
ORD85577,PROD0014,CUST0849,09/22/2023,110.71,0.22,2,7.51
ORD45126,PROD0105,CUST0438,09/01/2023,423.79,0.19,5,94.68
ORD74725,PROD0023,CUST0318,08/28/2023,1464.31,0.26,4,358.93
ORD87331,PROD0099,CUST0704,10/19/2023,451.51,0.26,5,70.65
ORD99794,PROD0119,CUST0990,03/30/2024,540.68,0.08,6,102
ORD57067,PROD0074,CUST0168,02/24/2024,2602.61,0.16,7,624.29
ORD66844,PROD0044,CUST0351,06/09/2024,1423.86,0.29,8,114.56
ORD97777,PROD0050,CUST0746,10/31/2023,80.16,0.26,4,19.28
ORD30263,PROD0067,CUST0388,04/26/2024,50.85,0.25,2,10.11
ORD75159,PROD0014,CUST0842,07/01/2024,130.58,0.08,2,20.9
ORD16273,PROD0102,CUST0332,11/06/2023,971.9,0.14,4,105.68
ORD79261,PROD0064,CUST0241,07/06/2023,305.06,0.24,3,25.56
ORD62647,PROD0015,CUST0352,11/29/2023,1392.84,0.03,3,190.92
ORD73988,PROD0082,CUST0352,12/16/2023,1815.47,0.24,9,216.24
ORD29925,PROD0058,CUST0741,06/20/2024,838.04,0.02,2,196.06
ORD46315,PROD0100,CUST0792,08/21/2023,874.1,0.04,2,125.98
ORD11511,PROD0007,CUST0877,02/22/2024,1442.48,0,4,140.83
ORD87793,PROD0037,CUST0148,04/12/2024,2268.36,0.11,8,519.1
ORD66911,PROD0088,CUST0969,05/05/2024,622.1,0.02,5,143.56
ORD48699,PROD0104,CUST0652,06/26/2024,886.2,0.28,9,74.15
ORD65863,PROD0094,CUST0317,05/09/2024,3309.56,0.14,8,532.16
ORD62870,PROD0088,CUST0800,08/31/2023,88.87,0.3,1,11.31
ORD76352,PROD0017,CUST0105,06/03/2024,120.47,0.12,1,10.52
ORD18717,PROD0069,CUST0939,12/17/2023,1617.64,0.16,4,338.31
ORD81501,PROD0084,CUST0014,03/30/2024,328.08,0.16,3,73.22
ORD15354,PROD0053,CUST0898,11/17/2023,1123.87,0.04,5,192.4
ORD37360,PROD0087,CUST0352,04/09/2024,1328.5,0.15,9,286.63
ORD43407,PROD0009,CUST0739,09/12/2023,285.89,0.02,2,24.79
ORD77987,PROD0062,CUST0741,01/31/2024,585,0.21,2,137.54
ORD77640,PROD0060,CUST0605,08/09/2023,506.87,0.26,4,65.93
ORD69879,PROD0068,CUST0706,11/17/2023,1219.41,0.1,5,240.66
ORD46054,PROD0013,CUST0631,02/08/2024,989.31,0.02,5,205.34
ORD36779,PROD0088,CUST0011,04/01/2024,223.45,0.12,2,49.57
ORD14993,PROD0050,CUST0336,11/02/2023,126.73,0.22,6,13.37
ORD26870,PROD0006,CUST0514,08/07/2023,3234.77,0.16,9,483.3
ORD57110,PROD0073,CUST0571,08/17/2023,339.58,0.06,9,76.5
ORD10831,PROD0104,CUST0465,04/09/2024,99.83,0.27,1,14.53
ORD10720,PROD0018,CUST0031,09/01/2023,2148.41,0.2,9,400.47
ORD11389,PROD0049,CUST0126,08/26/2023,2582.52,0.02,7,298.87
ORD69615,PROD0004,CUST0041,03/20/2024,1555.76,0.07,7,118.76
ORD26233,PROD0003,CUST0815,06/30/2024,16.3,0.3,2,0.85
ORD20737,PROD0106,CUST0595,01/16/2024,176.16,0.14,4,38.37
ORD67741,PROD0049,CUST0931,09/23/2023,2650.28,0.12,8,202.15
ORD94098,PROD0044,CUST0764,02/23/2024,1985.39,0.01,8,276.32
ORD76248,PROD0056,CUST0272,06/22/2024,1081.45,0.26,6,164.45
ORD98518,PROD0116,CUST0099,12/13/2023,1131.18,0.15,6,204.17
ORD20529,PROD0042,CUST0446,08/07/2023,244.77,0.11,2,15.99
ORD77980,PROD0114,CUST0092,12/15/2023,321.49,0.28,3,33.36
ORD35776,PROD0087,CUST0141,05/18/2024,274.38,0.21,2,47.49
ORD53166,PROD0096,CUST0767,12/07/2023,1110.69,0.16,3,223.53
ORD25153,PROD0066,CUST0871,11/23/2023,1263.24,0.28,5,140.42
ORD80600,PROD0055,CUST0300,05/06/2024,388.12,0.1,3,95.33
ORD46090,PROD0077,CUST0769,02/24/2024,2218.12,0.15,9,229.73
ORD57854,PROD0098,CUST0828,09/05/2023,2450.03,0.15,7,469.07
ORD29962,PROD0034,CUST0622,04/24/2024,1135.37,0.21,3,116.79
ORD47579,PROD0089,CUST0387,11/18/2023,2067.89,0.26,6,376.15
ORD33990,PROD0025,CUST0852,03/28/2024,124.26,0.01,3,24.31
ORD68333,PROD0037,CUST0465,05/24/2024,2096.32,0.06,7,336.97
ORD73785,PROD0035,CUST0741,10/12/2023,970.73,0.22,3,158.64
ORD69867,PROD0020,CUST0900,04/22/2024,1156.91,0.13,3,252.62
ORD44868,PROD0119,CUST0501,01/19/2024,511.3,0.13,6,72.03
ORD30889,PROD0091,CUST0147,06/01/2024,1861.25,0.12,6,450.07
ORD30108,PROD0100,CUST0966,04/14/2024,414.29,0.09,1,84.57
ORD14263,PROD0120,CUST0968,02/27/2024,876.21,0.23,3,101.06
ORD87569,PROD0115,CUST0447,10/09/2023,113.04,0.01,6,7.35
ORD26277,PROD0013,CUST0636,07/10/2023,1798.93,0.01,9,256.16
ORD23011,PROD0109,CUST0565,02/14/2024,259.03,0.03,4,26.06
ORD48770,PROD0057,CUST0493,07/05/2023,155.53,0.3,7,25.94
ORD18814,PROD0066,CUST0288,02/12/2024,1386.06,0.21,5,126.78
ORD91981,PROD0033,CUST0560,09/20/2023,249.48,0.01,9,56.92
ORD50156,PROD0003,CUST0287,08/04/2023,9.89,0.15,1,1.43
ORD11168,PROD0081,CUST0294,03/31/2024,1618.94,0.27,6,315.4
ORD26871,PROD0074,CUST0439,08/30/2023,2868.18,0.28,9,320.74
ORD52522,PROD0102,CUST0478,09/27/2023,395.54,0.3,2,43.43
ORD96839,PROD0062,CUST0240,12/30/2023,2699.12,0.19,9,137.45
ORD78174,PROD0024,CUST0505,06/26/2024,583.81,0.22,2,122.32
ORD21547,PROD0093,CUST0389,04/30/2024,2877.42,0.07,7,603.7
ORD84904,PROD0010,CUST0852,12/01/2023,2490.14,0.22,7,138.92
ORD84575,PROD0036,CUST0776,11/22/2023,338,0.16,1,70.6
ORD83061,PROD0014,CUST0195,06/18/2024,471.24,0.17,8,69.95
ORD16682,PROD0048,CUST0455,12/03/2023,1809.48,0.18,7,331.68
ORD22853,PROD0086,CUST0389,10/29/2023,741.58,0.07,9,105.16
ORD13225,PROD0094,CUST0851,07/02/2023,2660.15,0.21,7,312.57
ORD16058,PROD0072,CUST0117,06/17/2024,862.73,0.13,2,131.92
ORD71519,PROD0002,CUST0440,10/05/2023,1748.16,0.21,6,192.02
ORD47930,PROD0012,CUST0265,04/23/2024,356.38,0.3,8,87.13
ORD14058,PROD0103,CUST0171,01/02/2024,571.12,0.25,2,84.52
ORD94065,PROD0102,CUST0197,08/10/2023,771.31,0.09,3,45.04
ORD28745,PROD0078,CUST0886,09/05/2023,2648.69,0.12,9,608.94
ORD95268,PROD0022,CUST0971,03/09/2024,3015.78,0.26,9,384.35
ORD30679,PROD0033,CUST0078,12/05/2023,21,0.25,1,2.53
ORD19913,PROD0080,CUST0867,05/14/2024,2809.73,0.19,8,313.18
ORD70702,PROD0072,CUST0834,07/11/2023,932.14,0.06,2,182.3
ORD63797,PROD0072,CUST0397,09/30/2023,416.49,0.16,1,99.21
ORD89542,PROD0020,CUST0019,10/05/2023,3040.76,0.02,7,760.03
ORD90622,PROD0046,CUST0392,07/12/2023,3058.23,0.15,8,314.81
ORD64654,PROD0017,CUST0506,11/05/2023,299.81,0.27,3,69.04
ORD11638,PROD0086,CUST0901,08/31/2023,134.67,0.24,2,20.76
ORD28671,PROD0030,CUST0288,02/15/2024,60.69,0.12,1,3.47
ORD92421,PROD0025,CUST0470,09/15/2023,335.14,0.11,9,41.42
ORD22633,PROD0085,CUST0006,05/19/2024,383.24,0.12,5,71.08
ORD38270,PROD0012,CUST0957,08/23/2023,493.85,0.03,8,91.33
ORD93400,PROD0085,CUST0769,07/08/2023,524.34,0.14,7,98.06
ORD89992,PROD0042,CUST0297,10/29/2023,943.32,0.02,7,173.14
ORD79084,PROD0106,CUST0585,04/01/2024,179.24,0.3,5,17.41
ORD57285,PROD0002,CUST0691,08/30/2023,1622.76,0.12,5,374.08
ORD69272,PROD0059,CUST0428,03/16/2024,78.8,0.04,3,19.35
ORD99201,PROD0044,CUST0524,12/05/2023,1245.88,0.29,7,182.4
ORD46896,PROD0028,CUST0324,12/19/2023,654.25,0.24,7,97.15
ORD93911,PROD0003,CUST0083,09/11/2023,66.35,0.05,6,8.76
ORD30510,PROD0063,CUST0921,09/10/2023,878.41,0.01,6,143.9
ORD21591,PROD0108,CUST0504,05/09/2024,1393.17,0.3,7,92.18
ORD12231,PROD0101,CUST0205,09/11/2023,29.96,0.29,4,4.11
ORD43654,PROD0111,CUST0551,04/07/2024,71.82,0.29,7,12.65
ORD37920,PROD0048,CUST0473,12/27/2023,699.83,0.26,3,158.54
ORD83909,PROD0001,CUST0840,04/13/2024,978.99,0.08,4,136.08
ORD27170,PROD0011,CUST0530,05/11/2024,136.42,0.15,5,13.8
ORD24717,PROD0051,CUST0828,04/16/2024,1906.17,0.15,5,306.01
ORD59081,PROD0013,CUST0455,04/07/2024,918.64,0.09,5,159.42
ORD82688,PROD0018,CUST0682,02/20/2024,292.42,0.02,1,59.5
ORD96561,PROD0095,CUST0345,11/16/2023,678.53,0.05,3,133.79
ORD45637,PROD0075,CUST0018,05/11/2024,494.21,0.06,2,87
ORD88551,PROD0024,CUST0875,10/08/2023,2514.89,0.16,8,532.74
ORD35318,PROD0032,CUST0136,09/26/2023,705.59,0.11,4,35.39
ORD75224,PROD0116,CUST0351,09/25/2023,485.74,0.27,3,82.67
ORD51571,PROD0008,CUST0739,07/20/2023,1149.84,0.23,5,82.51
ORD38657,PROD0016,CUST0610,12/12/2023,1948.91,0.19,6,116.9
ORD11680,PROD0085,CUST0307,04/17/2024,522.6,0.25,8,125.16
ORD77144,PROD0038,CUST0392,01/12/2024,92.8,0.2,1,21
ORD10690,PROD0012,CUST0408,12/07/2023,343.66,0.1,6,83.89
ORD18209,PROD0049,CUST0530,05/19/2024,2861.1,0.05,8,158.51
ORD51824,PROD0105,CUST0462,11/04/2023,607.96,0.17,7,69.13
ORD36153,PROD0082,CUST0063,08/18/2023,1528.82,0.28,8,314.98
ORD86737,PROD0059,CUST0618,05/17/2024,86.46,0.21,4,19.27
ORD10086,PROD0018,CUST0701,06/04/2024,2014.13,0.25,9,367.69
ORD46117,PROD0071,CUST0514,11/11/2023,1905.28,0.15,5,148.9
ORD86586,PROD0059,CUST0801,01/06/2024,27.36,0,1,6.13
ORD80833,PROD0101,CUST0777,06/24/2024,16.88,0.2,2,4.11
ORD94111,PROD0103,CUST0024,10/08/2023,2478.68,0.07,7,362.03
ORD41240,PROD0108,CUST0092,08/19/2023,1378.95,0.03,5,197.45
ORD38244,PROD0089,CUST0788,09/04/2023,903.54,0.03,2,94.67
ORD30857,PROD0120,CUST0089,01/28/2024,2943.45,0.03,8,149.5
ORD11879,PROD0032,CUST0110,12/24/2023,1765.96,0.01,9,205.1
ORD67855,PROD0090,CUST0129,05/30/2024,506.63,0.09,9,107.51
ORD34057,PROD0054,CUST0650,07/21/2023,726.01,0.28,5,147.4
ORD72025,PROD0053,CUST0105,06/25/2024,618.13,0.12,3,56.28
ORD87607,PROD0019,CUST0862,03/04/2024,3061.05,0.11,7,371.05
ORD66840,PROD0095,CUST0817,05/21/2024,228.56,0.04,1,16.21
ORD42221,PROD0054,CUST0350,07/28/2023,532.41,0.12,3,59.14
ORD55906,PROD0070,CUST0192,05/24/2024,278.74,0.27,6,56.76
ORD45622,PROD0051,CUST0662,09/13/2023,3552.2,0.12,9,291.77
ORD35278,PROD0009,CUST0100,04/14/2024,692.84,0.05,5,162.91
ORD35308,PROD0071,CUST0463,11/26/2023,1143.16,0.15,3,123.17
ORD27514,PROD0055,CUST0216,05/13/2024,1023.5,0.11,8,164.04
ORD81842,PROD0072,CUST0431,11/21/2023,2201.44,0.26,6,235.08
ORD24949,PROD0103,CUST0361,06/23/2024,609.2,0.2,2,96.62
ORD72666,PROD0076,CUST0238,02/10/2024,422.4,0.07,1,24.81
ORD47008,PROD0107,CUST0071,03/25/2024,722.29,0.15,5,136.32
ORD10736,PROD0064,CUST0637,05/10/2024,1035.61,0.14,9,69.1
ORD99087,PROD0080,CUST0234,08/31/2023,433.6,0,1,83.65
ORD49677,PROD0015,CUST0771,07/02/2023,3063.3,0.2,8,332.46
ORD88368,PROD0045,CUST0711,03/06/2024,856.9,0.14,2,98.12
ORD34872,PROD0048,CUST0492,05/25/2024,1475.32,0.22,6,225.55
ORD36492,PROD0009,CUST0815,11/22/2023,1037.06,0.21,9,176.32
ORD86967,PROD0099,CUST0196,07/30/2023,600.39,0.18,6,115.63
ORD40411,PROD0118,CUST0175,09/11/2023,473.03,0.22,3,90.98
ORD88309,PROD0095,CUST0904,10/27/2023,1752.27,0.08,8,127.6
ORD97931,PROD0029,CUST0781,08/18/2023,3102.55,0.07,8,457.31
ORD50198,PROD0041,CUST0140,02/21/2024,1496.71,0.2,7,187.85
ORD49696,PROD0040,CUST0044,11/02/2023,1864.39,0.12,7,428.44
ORD98849,PROD0114,CUST0749,09/09/2023,760.57,0.27,7,77.61
ORD81883,PROD0056,CUST0851,12/07/2023,211.91,0.13,1,27.6
ORD68844,PROD0013,CUST0233,10/29/2023,145.37,0.28,1,29.32
ORD22909,PROD0106,CUST0356,06/19/2024,301.11,0.16,7,38.53
ORD61622,PROD0099,CUST0712,12/23/2023,100.06,0.18,1,20.26
ORD88856,PROD0092,CUST0330,04/02/2024,410.88,0.2,5,56.48
ORD89551,PROD0067,CUST0950,05/19/2024,183.06,0.1,6,37.51
ORD97871,PROD0049,CUST0617,09/27/2023,2574.99,0.24,9,504.73
ORD29209,PROD0109,CUST0235,12/24/2023,109.49,0.18,2,13.87
ORD26904,PROD0043,CUST0494,05/25/2024,524.94,0,2,103.73
ORD66015,PROD0047,CUST0872,07/13/2023,881.86,0.07,4,189.94
ORD73544,PROD0098,CUST0935,07/25/2023,1218.84,0.26,4,132.49
